Age at enrollment,Curricular units 1st sem (approved),Curricular units 2nd sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Tuition fees up to date,Scholarship holder,Debtor,Gender,Target,Grade_diff,Total_units_approved,Avg_grade,Performance_ratio,Financial_risk,Risk_Level
19,4,4,3.496209406958886,6.1861561352546115,1,0,1,0,Dropout,2.6899467282957255,8,4.841182771106749,0.5976768853218208,1,High Risk
26,5,4,7.90964756460461,4.695134551167861,0,1,1,0,Dropout,-3.214513013436749,9,6.302391057886235,0.6925704459215644,2,High Risk
21,6,6,16.20259171287575,16.06462088122871,1,0,0,1,Graduate,-0.13797083164704205,12,16.133606297052232,1.3333558923183664,0,Low Risk
21,5,6,9.910093891987358,11.739524888829187,0,0,0,1,Enrolled,1.829430996841829,11,10.824809390408273,0.9752080531899345,1,Medium Risk
25,5,5,8.35199624932933,6.216909372643191,0,0,1,0,Dropout,-2.135086876686139,10,7.284452810986261,0.7212329515827982,2,High Risk
19,7,7,16.7904271547613,15.705613258140252,0,0,0,1,Graduate,-1.084813896621048,14,16.248020206450775,1.1523418586135301,1,Low Risk
21,6,6,16.16625371377941,16.8060599028007,1,1,0,1,Graduate,0.6398061890212929,12,16.486156808290055,1.3624922982057897,0,Low Risk
20,5,3,7.739326099861929,2.0282823107204586,0,0,1,1,Dropout,-5.7110437891414705,8,4.883804205291193,0.6029387907766905,2,High Risk
24,3,3,7.3238565232640545,6.208408629905919,1,0,1,1,Dropout,-1.1154478933581355,6,6.766132576584987,1.1092020617352438,1,High Risk
19,6,5,7.856538655627702,10.691297851907404,0,0,0,1,Enrolled,2.834759196279702,11,9.273918253767553,0.8354881309700498,1,Medium Risk
25,4,4,3.0,7.872007548082454,1,0,0,0,Dropout,4.872007548082454,8,5.436003774041227,0.6711115770421269,0,High Risk
20,6,7,15.498899560633635,14.483170350056744,0,1,0,0,Graduate,-1.0157292105768914,13,14.991034955345189,1.144353813385129,1,Low Risk
21,5,5,16.0,7.0,1,0,0,0,Enrolled,-9.0,10,11.5,1.1386138613861387,0,Medium Risk
19,5,5,11.758825721722342,7.0,0,0,0,1,Enrolled,-4.758825721722342,10,9.379412860861171,0.9286547386991258,1,Medium Risk
21,6,6,9.21886394125257,9.247635466229067,1,0,0,0,Enrolled,0.02877152497649682,12,9.233249703740817,0.7630784879124642,0,Medium Risk
22,5,6,9.575624698895272,8.555853456583126,0,0,0,0,Enrolled,-1.0197712423121459,11,9.065739077739199,0.8167332502467747,1,Medium Risk
19,5,6,13.371951227436476,9.172988303105498,1,1,0,0,Enrolled,-4.198962924330978,11,11.272469765270987,1.01553781669108,0,Medium Risk
18,6,6,12.477131496017307,15.72116920108046,1,1,0,0,Graduate,3.2440377050631533,12,14.099150348548884,1.1652190370701556,0,Low Risk
19,5,6,11.193939665187395,10.178768499026873,0,0,0,1,Enrolled,-1.0151711661605223,11,10.686354082107133,0.9627346019916336,1,Medium Risk
19,6,6,10.375175136004803,12.174645556998483,0,0,0,0,Enrolled,1.7994704209936803,12,11.274910346501642,0.9318107724381522,1,Medium Risk
25,3,4,8.528951462423182,4.890000507497465,0,0,0,0,Dropout,-3.6389509549257166,7,6.709475984960323,0.9449966176000456,1,High Risk
24,3,3,5.214060134230155,3.999191781933054,1,0,0,1,Dropout,-1.2148683522971009,6,4.6066259580816045,0.7551845832920664,0,High Risk
21,5,6,10.4625581533527,13.750642110269514,1,0,0,0,Enrolled,3.2880839569168128,11,12.106600131811106,1.0906846965595591,0,Medium Risk
25,3,4,6.85194849618368,3.9779703043955785,1,0,1,1,Dropout,-2.8739781917881015,7,5.4149594002896295,0.7626703380689619,1,High Risk
20,6,5,9.951448816127572,7.663662480276502,1,0,0,1,Enrolled,-2.28778633585107,11,8.807555648202037,0.7934734818200033,0,Medium Risk
21,5,6,8.820693784288604,7.256791966599614,0,1,0,1,Enrolled,-1.5639018176889898,11,8.03874287544411,0.7242110698598296,1,Medium Risk
19,6,5,7.0,11.015172051719034,1,1,0,1,Enrolled,4.015172051719034,11,9.007586025859517,0.8114942365639205,0,Medium Risk
19,6,6,10.530132019640423,13.170571089398106,1,1,0,0,Enrolled,2.640439069757683,12,11.850351554519264,0.9793678970677078,0,Medium Risk
19,7,7,17.64132753533196,16.206229583259272,1,1,0,1,Graduate,-1.435097952072688,14,16.923778559295616,1.2002679829287672,0,Low Risk
21,6,6,7.0,7.251737343261514,1,0,1,0,Enrolled,0.25173734326151376,12,7.125868671630757,0.5889147662504758,1,Medium Risk
20,5,5,10.73296181364516,10.157434982901618,0,0,1,1,Enrolled,-0.5755268307435415,10,10.445198398273389,1.034178059234989,2,Medium Risk
20,5,6,14.25658634842686,8.782724375239614,0,0,0,1,Enrolled,-5.473861973187246,11,11.519655361833237,1.0378067893543457,1,Medium Risk
20,7,6,17.49929666605597,13.0,1,1,0,0,Graduate,-4.499296666055969,13,15.249648333027984,1.164095292597556,0,Low Risk
21,6,5,10.677956791022215,12.610390966036324,1,0,0,1,Enrolled,1.9324341750141087,11,11.64417387852927,1.0490246737413755,0,Medium Risk
21,6,7,17.31997314963757,17.76648290069519,0,0,0,1,Graduate,0.44650975105762214,13,17.54322802516638,1.3391777118447616,1,Low Risk
19,5,5,10.738396294409027,8.629570880157825,1,0,1,0,Enrolled,-2.1088254142512017,10,9.683983587283425,0.9588102561666758,1,Medium Risk
19,7,6,13.536415747395058,16.018191506131394,1,1,0,0,Graduate,2.4817757587363367,13,14.777303626763226,1.128038444791086,0,Low Risk
21,6,5,9.515901075278247,12.62838532261875,0,0,1,1,Enrolled,3.112484247340502,11,11.072143198948499,0.9974903782836486,2,Medium Risk
20,7,7,12.588792381677305,13.529326253464674,1,0,0,1,Graduate,0.9405338717873697,14,13.05905931757099,0.9261744196858858,0,Low Risk
19,3,4,4.790303376972585,6.424817999667447,0,0,1,0,Dropout,1.6345146226948613,7,5.6075606883200155,0.7897972800450727,2,High Risk
21,6,5,10.662738920088344,9.944035563363009,1,0,0,0,Enrolled,-0.7187033567253351,11,10.303387241725677,0.9282330848401511,0,Medium Risk
19,6,6,16.983098780320876,15.175696835259727,1,1,0,0,Graduate,-1.8074019450611498,12,16.0793978077903,1.328875851883496,0,Low Risk
21,5,5,8.83389556977729,12.220861054684683,0,0,1,0,Enrolled,3.3869654849073925,10,10.527378312230987,1.0423146843793056,2,Medium Risk
19,6,6,8.782405745165747,7.0,1,0,0,1,Enrolled,-1.7824057451657467,12,7.891202872582873,0.6521655266597416,0,Medium Risk
19,6,6,13.782846408199047,9.914453903463922,0,1,1,1,Enrolled,-3.868392504735125,12,11.848650155831486,0.9792272856059079,2,Medium Risk
20,3,5,5.772968486011574,8.506873693718873,0,0,1,1,Dropout,2.7339052077072994,8,7.139921089865224,0.8814717394895338,2,High Risk
21,3,4,5.8114857978471814,5.028973145012703,1,0,1,0,Dropout,-0.7825126528344786,7,5.420229471429942,0.763412601609851,1,High Risk
22,6,5,8.039347231161425,13.408224105368035,0,0,0,1,Enrolled,5.3688768742066095,11,10.72378566826473,0.9661068169607865,1,Medium Risk
19,6,7,12.0,17.287606775708774,1,1,0,1,Graduate,5.287606775708774,13,14.643803387854387,1.1178475868591136,0,Low Risk
24,3,4,7.861560258424289,4.2441655267685405,0,0,1,0,Dropout,-3.6173947316557484,7,6.052862892596415,0.8525159003656922,2,High Risk
24,5,4,5.820363736395973,7.642877611944944,0,1,1,1,Dropout,1.822513875548971,9,6.7316206741704585,0.7397385356231273,2,High Risk
25,4,3,7.298872877976172,6.5594528070597455,0,1,1,1,Dropout,-0.7394200709164265,7,6.929162842517959,0.9759384285236563,2,High Risk
20,7,7,16.526631284058446,14.632659710401143,1,0,0,0,Graduate,-1.8939715736573035,14,15.579645497229794,1.104939396966652,0,Low Risk
19,3,4,6.345065984624529,7.856667104261899,0,0,1,1,Dropout,1.51160111963737,7,7.100866544443214,1.0001220485131288,2,High Risk
19,6,6,16.175020853187572,18.064837400462302,1,1,0,1,Graduate,1.8898165472747301,12,17.119929126824935,1.4148701757706559,0,Low Risk
19,5,4,4.616113610922273,3.248151948915652,1,0,1,1,Dropout,-1.3679616620066213,9,3.9321327799189625,0.4321025032877981,1,High Risk
19,7,7,14.207556909311936,19.15846042043328,1,0,0,0,Graduate,4.950903511121343,14,16.68300866487261,1.1831921038916744,0,Low Risk
24,4,5,6.552486789051184,5.657300700557448,0,0,0,0,Dropout,-0.8951860884937366,9,6.104893744804317,0.6708674444839908,1,High Risk
18,7,7,13.302690111465308,15.391697762327965,1,1,0,1,Graduate,2.0890076508626567,14,14.347193936896637,1.0175314848862864,0,Low Risk
22,5,6,8.013573278265502,10.085253614138006,1,1,0,0,Enrolled,2.0716803358725038,11,9.049413446201754,0.8152624726307887,0,Medium Risk
25,4,3,5.868674612050286,3.052087037985442,0,0,1,1,Dropout,-2.8165875740648443,7,4.4603808250178645,0.6282226514109669,2,High Risk
19,5,5,10.477087128789627,12.356903198732306,1,0,0,1,Enrolled,1.8798160699426791,10,11.416995163760966,1.1303955607684124,0,Medium Risk
20,6,5,12.873814958877983,9.081376745566173,0,0,0,0,Enrolled,-3.7924382133118097,11,10.977595852222077,0.9889725992992863,1,Medium Risk
22,5,5,9.294767514862556,10.020354232014332,1,0,0,1,Enrolled,0.725586717151776,10,9.657560873438445,0.9561941458849946,0,Medium Risk
20,3,3,8.079585027114327,5.098289233092547,0,0,1,0,Dropout,-2.9812957940217792,6,6.588937130103437,1.0801536278858095,2,High Risk
21,5,5,8.040596940677954,13.3795553576535,1,1,1,1,Enrolled,5.3389584169755455,10,10.710076149165726,1.0604035791253195,1,Medium Risk
22,6,5,11.609221044693792,9.63463892185975,0,0,0,1,Enrolled,-1.9745821228340414,11,10.621929983276772,0.9569306291240335,1,Medium Risk
19,6,7,13.91745750431948,14.877026425239203,1,0,0,1,Graduate,0.9595689209197236,13,14.39724196477934,1.0990261041816292,0,Low Risk
20,7,6,13.778040099765429,14.697777136163255,1,1,0,1,Graduate,0.9197370363978266,13,14.237908617964342,1.0868632532797209,0,Low Risk
20,6,5,10.263099805462483,10.690608087723371,1,0,0,0,Enrolled,0.427508282260888,11,10.476853946592927,0.9438607159092727,0,Medium Risk
19,6,6,19.449647312462268,14.899153505267439,1,1,0,0,Graduate,-4.5504938071948295,12,17.174400408864855,1.4193719346169302,0,Low Risk
19,5,6,11.30356059557966,10.125107426486371,1,0,0,0,Enrolled,-1.178453169093288,11,10.714334011033015,0.9652553163092807,0,Medium Risk
21,5,6,7.303610092694694,11.720250757419649,1,0,0,1,Enrolled,4.416640664724955,11,9.511930425057171,0.8569306689240695,0,Medium Risk
21,5,5,10.485791984636936,9.766678638415119,0,0,0,1,Enrolled,-0.7191133462218176,10,10.126235311526028,1.0025975555966364,1,Medium Risk
21,7,6,13.74494552548697,13.186337464198566,0,0,0,1,Graduate,-0.558608061288405,13,13.465641494842767,1.0279115644918144,1,Low Risk
26,3,4,3.0,4.730568434080021,0,0,0,0,Dropout,1.7305684340800207,7,3.8652842170400104,0.5444062277521141,1,High Risk
21,5,6,10.511874849313969,13.243801625775818,1,0,1,0,Enrolled,2.731926776461849,11,11.877838237544893,1.0700755168959364,1,Medium Risk
20,7,6,16.522422857401864,14.87283360237512,1,0,0,0,Graduate,-1.6495892550267435,13,15.697628229888492,1.198292231289198,0,Low Risk
19,6,5,12.54404450183759,14.949900895002862,1,0,0,1,Enrolled,2.4058563931652728,11,13.746972698420226,1.238466008866687,0,Medium Risk
21,7,6,14.120108338169235,15.335017088302303,1,1,0,1,Graduate,1.214908750133068,13,14.72756271323577,1.12424142849128,0,Low Risk
21,6,6,9.53373304916799,7.0,1,0,0,1,Enrolled,-2.5337330491679904,12,8.266866524583996,0.6832121094697517,0,Medium Risk
21,5,6,8.387742189830714,10.177030042097252,0,1,0,1,Enrolled,1.789287852266538,11,9.282386115963984,0.8362510014381968,1,Medium Risk
24,5,5,11.523641073609074,3.532101683096125,1,1,1,0,Dropout,-7.9915393905129495,10,7.527871378352599,0.7453337998368911,1,High Risk
19,6,7,15.18845498296268,18.635233441055217,1,0,0,0,Graduate,3.4467784580925365,13,16.911844212008948,1.2909804741991564,0,Low Risk
19,6,5,11.360377197555495,12.028976766631326,0,0,0,0,Enrolled,0.6685995690758304,11,11.69467698209341,1.0535745028912982,1,Medium Risk
21,5,6,12.684332052012504,12.689751860670274,0,0,1,1,Enrolled,0.00541980865776992,11,12.687041956341389,1.1429767528235486,2,Medium Risk
20,5,5,8.643049458729497,14.731428495949775,0,0,0,1,Enrolled,6.088379037220278,10,11.687238977339636,1.1571523739940235,1,Medium Risk
20,6,5,11.610602359701788,10.11964707402499,1,1,0,0,Enrolled,-1.4909552856767991,11,10.865124716863388,0.9788400645822872,0,Medium Risk
21,6,5,11.559235882108656,8.510930370085514,1,1,0,0,Enrolled,-3.0483055120231413,11,10.035083126097085,0.9040615428916293,0,Medium Risk
18,7,6,16.136212280823504,15.074325332646037,1,0,0,1,Graduate,-1.0618869481774666,13,15.60526880673477,1.1912418936438756,0,Low Risk
26,4,4,8.715207948527885,3.6116431883622995,0,1,1,0,Dropout,-5.103564760165586,8,6.163425568445092,0.7609167368450731,2,High Risk
19,5,5,14.138003330369692,13.810954269674726,0,1,0,1,Enrolled,-0.3270490606949661,10,13.974478800022208,1.3836117623784365,1,Medium Risk
19,6,5,11.636371980606109,9.675355622458104,1,0,0,1,Enrolled,-1.9610163581480045,11,10.655863801532107,0.9599877298677574,0,Medium Risk
19,6,6,16.396035491456182,17.09267702026952,1,0,0,1,Graduate,0.6966415288133376,12,16.74435625586285,1.3838310955258555,0,Low Risk
20,3,4,3.8719496498250674,4.178702219679523,0,0,1,0,Dropout,0.30675256985445554,7,4.025325934752296,0.5669473147538445,2,High Risk
22,5,5,11.169711946373566,7.503780166689349,1,1,0,1,Enrolled,-3.6659317796842164,10,9.336746056531457,0.924430302626877,0,Medium Risk
22,6,6,8.296847857424297,9.438226586675826,1,1,0,0,Enrolled,1.1413787292515298,12,8.86753722205006,0.7328543158719059,0,Medium Risk
24,5,5,6.89448287618248,7.185161081591366,0,0,1,1,Dropout,0.2906782054088852,10,7.039821978886923,0.6970120771175172,2,High Risk
19,6,6,16.531233879147788,16.810411471336682,1,1,0,0,Graduate,0.27917759218889415,12,16.670822675242235,1.3777539401026642,0,Low Risk
20,6,7,12.0,14.202987412598404,1,1,0,0,Graduate,2.2029874125984037,13,13.101493706299202,1.0001140233816186,0,Low Risk
20,7,6,16.57159123343108,16.34919846274556,1,0,0,1,Graduate,-0.22239277068552,13,16.46039484808832,1.2565186906937649,0,Low Risk
20,5,5,6.210635576408853,6.66262108834522,1,0,0,0,Dropout,0.4519855119363667,10,6.436628332377037,0.6372899338987166,0,High Risk
20,7,7,18.615555826173924,13.0,1,0,0,0,Graduate,-5.6155558261739245,14,15.807777913086962,1.1211190009281533,0,Low Risk
25,4,4,6.429509261634906,5.7996821475007945,1,0,1,0,Dropout,-0.6298271141341116,8,6.114595704567851,0.7548883585886236,1,High Risk
19,6,6,12.345596145217836,18.101182504161994,1,1,0,0,Graduate,5.755586358944157,12,15.223389324689915,1.258131349147927,0,Low Risk
22,5,6,12.608137512796889,9.455353633024387,0,1,0,1,Enrolled,-3.1527838797725014,11,11.031745572910637,0.9938509525144719,1,Medium Risk
26,3,5,7.6347421122020505,4.850503543797481,0,0,1,0,Dropout,-2.78423856840457,8,6.2426228279997655,0.7706941762962674,2,High Risk
21,5,6,10.210060166379318,10.245759452152193,0,0,0,0,Enrolled,0.035699285772874845,11,10.227909809265755,0.9214333161500681,1,Medium Risk
18,7,6,12.818982618151134,16.69349870303627,0,0,0,1,Graduate,3.874516084885135,13,14.7562406605937,1.126430584778145,1,Low Risk
20,5,5,8.589831104164531,10.920418632505022,1,1,1,0,Enrolled,2.330587528340491,10,9.755124868334777,0.965853947359879,1,Medium Risk
21,7,6,15.060550094145956,16.397675395979817,1,0,0,0,Graduate,1.3371253018338614,13,15.729112745062887,1.2006956293941136,0,Low Risk
19,6,7,18.66607204190154,13.0,1,1,0,0,Graduate,-5.66607204190154,13,15.83303602095077,1.2086287038893717,0,Low Risk
20,6,6,12.937631393281194,8.9577873060736,1,0,1,1,Enrolled,-3.979844087207594,12,10.947709349677396,0.9047693677419336,1,Medium Risk
19,5,5,10.934324266969664,8.545519725366894,0,0,0,0,Enrolled,-2.38880454160277,10,9.73992199616828,0.9643487124919089,1,Medium Risk
19,7,7,12.0,13.985628005287952,1,1,0,1,Graduate,1.9856280052879516,14,12.992814002643975,0.921476170400282,0,Low Risk
21,3,4,10.011385354134285,3.9931308869081503,0,1,1,0,Dropout,-6.018254467226135,7,7.002258120521217,0.98623353810158,2,High Risk
21,6,5,10.940018027387378,12.508541998005143,0,1,0,1,Enrolled,1.5685239706177647,11,11.72428001269626,1.0562414425852487,1,Medium Risk
20,4,5,6.167276329152044,4.176367986460857,1,0,1,0,Dropout,-1.9909083426911867,9,5.17182215780645,0.5683321052534561,1,High Risk
19,7,6,13.79521495319665,15.586544507401985,1,0,0,1,Graduate,1.7913295542053351,13,14.690879730299319,1.1214412007862076,0,Low Risk
19,7,6,16.774251279291786,17.551750026286378,0,1,0,1,Graduate,0.777498746994592,13,17.16300065278908,1.3101527215869526,1,Low Risk
24,5,5,6.912251929537388,6.398703802229408,0,0,1,0,Dropout,-0.5135481273079803,10,6.655477865883398,0.6589582045429108,2,High Risk
21,4,3,5.703499418529594,5.81709326673618,1,0,1,0,Dropout,0.11359384820658569,7,5.760296342632887,0.811309344032801,1,High Risk
21,4,3,8.958108985520173,5.30278589182114,0,0,1,0,Dropout,-3.6553230936990335,7,7.1304474386706564,1.0042883716437545,2,High Risk
21,5,5,8.68422173717465,9.428880363824401,1,0,0,1,Enrolled,0.7446586266497519,10,9.056551050499525,0.8966882228217352,0,Medium Risk
19,6,5,9.991556222595552,10.768348888574481,1,1,0,0,Enrolled,0.7767926659789293,11,10.379952555585017,0.9351308608635152,0,Medium Risk
21,5,6,12.427695845592213,12.05746139219483,0,0,0,1,Enrolled,-0.3702344533973836,11,12.242578618893521,1.102935010711128,1,Medium Risk
22,5,6,13.51422159605804,9.67361383447822,0,0,1,0,Enrolled,-3.84060776157982,11,11.59391771526813,1.0444970914655973,2,Medium Risk
19,6,6,12.356190171512626,17.63115476942527,1,0,0,0,Graduate,5.274964597912643,12,14.993672470468947,1.239146485162723,0,Low Risk
21,6,5,11.178936145170272,12.017102122206909,1,0,0,0,Enrolled,0.8381659770366365,11,11.598019133688592,1.044866588620594,0,Medium Risk
22,5,6,11.49165050886476,12.837652478221306,1,0,1,0,Enrolled,1.3460019693565464,11,12.164651493543033,1.0959145489678408,1,Medium Risk
20,5,3,8.772566767235954,8.636667201633578,0,0,1,0,Dropout,-0.13589956560237582,8,8.704616984434766,1.0746440721524404,2,High Risk
20,6,7,15.674126200056962,13.378751662319093,1,1,0,0,Graduate,-2.295374537737869,13,14.526438931188029,1.1088884680296205,0,Low Risk
19,6,6,11.611741836255906,7.0,0,0,1,1,Enrolled,-4.611741836255906,12,9.305870918127953,0.7690802411675994,2,Medium Risk
20,5,5,10.562749149633206,9.998982402606295,0,0,0,0,Enrolled,-0.5637667470269108,10,10.28086577611975,1.017907502586114,1,Medium Risk
25,3,3,8.242128668864042,6.4854696270797145,0,0,0,1,Dropout,-1.756659041784328,6,7.3637991479718785,1.2071801881921114,1,High Risk
21,6,6,9.728497261168805,8.683442066309077,1,1,0,0,Enrolled,-1.045055194859728,12,9.20596966373894,0.7608239391519785,0,Medium Risk
20,6,7,12.618598185035513,17.457187495170984,1,1,0,1,Graduate,4.838589310135472,13,15.037892840103249,1.1479307511529198,0,Low Risk
21,5,5,12.451604516742409,11.474924440422397,1,1,0,1,Enrolled,-0.9766800763200116,10,11.963264478582403,1.1844816315428122,0,Medium Risk
20,7,7,17.602183843257404,17.015430813555987,1,1,0,0,Graduate,-0.5867530297014163,14,17.308807328406694,1.227574987830262,0,Low Risk
24,4,4,6.046751772349737,9.410739026340266,0,0,1,0,Dropout,3.36398725399053,8,7.7287453993450015,0.9541660986845681,2,High Risk
21,5,5,12.725069854098393,11.010207315559706,1,0,0,0,Enrolled,-1.7148625385386875,10,11.867638584829049,1.175013721270203,0,Medium Risk
20,5,5,6.8152196453198695,7.468571143636414,0,0,1,0,Dropout,0.6533514983165443,10,7.141895394478142,0.7071183558889249,2,High Risk
25,4,3,6.741971043933514,4.121507448334649,0,1,0,1,Dropout,-2.6204635955988653,7,5.431739246134081,0.7650336966386031,1,High Risk
20,6,6,13.640829711650392,9.225190594136318,1,0,0,0,Enrolled,-4.415639117514074,12,11.433010152893356,0.9448768721399469,0,Medium Risk
20,6,6,7.243952635350061,10.154637232229495,1,1,0,1,Enrolled,2.9106845968794346,12,8.699294933789778,0.7189499945280808,0,Medium Risk
20,6,7,12.861319681341662,14.51092020494097,1,1,0,1,Graduate,1.6496005235993074,13,13.686119943141316,1.044741980392467,0,Low Risk
21,5,6,12.660262616778228,9.028955620615514,0,1,0,0,Enrolled,-3.6313069961627136,11,10.844609118696871,0.9769918124952136,1,Medium Risk
19,6,6,12.0,16.46344981640109,1,0,0,1,Graduate,4.463449816401091,12,14.231724908200546,1.176175612247979,0,Low Risk
25,3,5,4.557118581028261,8.740667207112251,0,0,1,1,Dropout,4.18354862608399,8,6.648892894070256,0.8208509745765749,2,High Risk
21,5,6,11.200106345794842,9.905912115635259,1,0,0,1,Enrolled,-1.294194230159583,11,10.55300923071505,0.9507215523166712,0,Medium Risk
20,6,7,12.06611332526381,13.521928904788487,1,1,0,1,Graduate,1.4558155795246766,13,12.794021115026148,0.9766428332081029,0,Low Risk
20,7,6,18.995620000030705,13.291471772248821,1,1,0,0,Graduate,-5.704148227781884,13,16.143545886139762,1.2323317470335697,0,Low Risk
19,7,6,12.661186875518712,14.197066318920367,1,0,0,1,Graduate,1.5358794434016545,13,13.42912659721954,1.0251241677266825,0,Low Risk
20,4,5,5.939775306412697,3.9197210002355587,1,0,1,0,Dropout,-2.0200543061771383,9,4.929748153324128,0.5417305662993547,1,High Risk
21,6,6,10.221145226639484,11.40438674989334,1,1,1,1,Enrolled,1.1832415232538551,12,10.812765988266412,0.8936170238236704,1,Medium Risk
25,3,3,5.541935863806779,4.148645696781231,0,0,1,0,Dropout,-1.3932901670255475,6,4.845290780294005,0.7943099639826238,2,High Risk
21,6,7,16.091535811919673,14.615134516184014,1,1,0,0,Graduate,-1.4764012957356591,13,15.353335164051844,1.172010317866553,0,Low Risk
19,6,6,10.757816836618021,8.023199987807596,1,0,0,0,Enrolled,-2.7346168488104254,12,9.390508412212808,0.7760750753894883,0,Medium Risk
19,5,5,8.017430771381303,9.167616897171573,1,1,0,1,Enrolled,1.1501861257902704,10,8.592523834276438,0.8507449340867761,0,Medium Risk
21,6,6,11.127698571425453,8.78010430762479,0,0,0,1,Enrolled,-2.347594263800664,12,9.953901439525122,0.822636482605382,1,Medium Risk
24,3,4,7.101975462923601,5.346007252776244,1,0,1,0,Dropout,-1.7559682101473575,7,6.223991357849922,0.8766185011056229,1,High Risk
18,7,6,14.85649773679925,13.827637588310603,1,1,0,1,Graduate,-1.028860148488647,13,14.342067662554927,1.0948143253858722,0,Low Risk
20,3,5,7.999501142495378,7.942380638763054,1,0,1,1,Dropout,-0.05712050373232369,8,7.970940890629215,0.9840667766208908,1,High Risk
20,6,6,11.59099480296856,10.290804403263268,0,0,0,0,Enrolled,-1.3001903997052917,12,10.940899603115913,0.9042065787699102,1,Medium Risk
19,5,5,11.760920011145112,11.692712548638927,0,1,0,1,Enrolled,-0.06820746250618548,10,11.72681627989202,1.16107091880119,1,Medium Risk
19,5,5,7.0,13.134658680604405,0,1,0,0,Enrolled,6.134658680604405,10,10.067329340302202,0.9967652812180398,1,Medium Risk
20,5,5,9.821203617757934,7.470784240169911,0,0,0,0,Enrolled,-2.3504193775880236,10,8.645993928963922,0.8560390028677151,1,Medium Risk
25,3,5,5.939903705489695,5.424285906854987,0,0,1,0,Dropout,-0.5156177986347084,8,5.682094806172341,0.7014931859472026,2,High Risk
19,5,5,8.337462916486173,5.704124528897938,0,0,1,0,Dropout,-2.6333383875882346,10,7.020793722692055,0.695128091355649,2,High Risk
20,6,5,10.24953647703271,10.00910411236555,1,0,0,1,Enrolled,-0.2404323646671589,11,10.12932029469913,0.9125513779008226,0,Medium Risk
25,3,4,3.715569402347209,5.456204643864603,0,0,1,0,Dropout,1.7406352415173942,7,4.585887023105906,0.6458995807191418,2,High Risk
26,5,5,7.632282362541664,6.932245758863478,1,0,1,0,Dropout,-0.7000366036781864,10,7.2822640607025715,0.721016243633918,1,High Risk
20,7,7,14.398167835963278,13.0,1,1,0,1,Graduate,-1.398167835963278,14,13.699083917981639,0.9715662353178468,0,Low Risk
25,3,4,6.468654447689241,8.821829028744691,1,0,0,1,Dropout,2.35317458105545,7,7.645241738216966,1.0767946110164741,0,High Risk
19,7,7,19.536107571689904,17.499674756312892,0,0,0,0,Graduate,-2.0364328153770117,14,18.517891164001398,1.3133256144681842,1,Low Risk
19,6,7,14.697911167118491,15.926809034809091,1,1,0,1,Graduate,1.2288978676906002,13,15.31236010096379,1.1688824504552513,0,Low Risk
19,6,5,10.778756991213651,11.022846840004682,1,0,0,1,Enrolled,0.24408984879103102,11,10.900801915609167,0.9820542266314565,0,Medium Risk
21,7,6,16.1932519565211,15.410587652465393,1,1,0,0,Graduate,-0.7826643040557055,13,15.801919804493245,1.206253420190324,0,Low Risk
20,6,5,9.515244364201354,12.344126788009502,1,0,0,1,Enrolled,2.828882423808148,11,10.929685576105427,0.9846563582076961,0,Medium Risk
21,5,5,9.493163451666561,9.118272320462804,0,0,0,1,Dropout,-0.37489113120375706,10,9.305717886064683,0.9213582065410577,1,High Risk
20,5,5,11.107152788554975,9.512655616195142,1,1,0,0,Enrolled,-1.5944971723598336,10,10.309904202375058,1.0207825942945603,0,Medium Risk
20,7,7,13.051064953293466,18.385989590699626,1,1,0,0,Graduate,5.334924637406161,14,15.718527271996546,1.1147891682267055,0,Low Risk
24,5,4,6.64589828890219,4.0597374832045805,1,0,1,0,Dropout,-2.5861608056976095,9,5.352817886053385,0.5882217457201523,1,High Risk
21,6,5,10.17555223761402,11.842233382172688,1,0,0,0,Enrolled,1.6666811445586678,11,11.008892809893354,0.9917921450354373,0,Medium Risk
25,5,4,4.945563226747969,6.634149359228101,1,0,1,1,Dropout,1.6885861324801326,9,5.789856292988035,0.6362479442843995,1,High Risk
20,3,5,5.262396117305045,8.116191973673791,0,1,1,1,Dropout,2.8537958563687464,8,6.689294045489418,0.8258387710480763,2,High Risk
20,6,5,13.910097137020143,10.658580921662793,1,0,1,0,Enrolled,-3.2515162153573502,11,12.284339029341467,1.1066972098505827,1,Medium Risk
21,3,4,10.743575765326751,2.732837053507561,0,0,1,1,Dropout,-8.01073871181919,7,6.738206409417156,0.9490431562559375,2,High Risk
18,6,7,12.0,16.800667072973813,1,1,1,1,Graduate,4.800667072973813,13,14.400333536486906,1.0992621020219013,1,Low Risk
19,7,7,13.442783994144829,17.986279605977984,0,1,0,1,Graduate,4.543495611833155,14,15.714531800061406,1.1145058014227949,1,Low Risk
21,5,5,11.70769936176058,7.0,1,0,0,0,Enrolled,-4.7076993617605805,10,9.353849680880291,0.9261237307802269,0,Medium Risk
20,6,7,15.899096977638795,16.753074441355242,1,0,0,1,Graduate,0.853977463716447,13,16.32608570949702,1.246266084694429,0,Low Risk
20,4,5,9.37928688212266,6.950627875722938,0,0,0,1,Dropout,-2.428659006399722,9,8.164957378922798,0.89724806361789,1,High Risk
25,5,4,8.947195058544876,6.943484523029033,1,0,1,0,Dropout,-2.003710535515843,9,7.945339790786955,0.8731142627238412,1,High Risk
